id,kwh
44635,0.158839218464
44863,0.145347549467
44892,0.184804069872
44899,0.183113491395
44956,0.169073693559
45058,0.219703357787
45331,0.148975423005
45453,0.223749275683
45461,0.158172462756
44339,0.123402610512
44399,0.11727698433
44479,0.170205084755
44491,0.145660451428
44503,0.11287085206
44548,0.121781728972
44553,0.114242217819
44602,0.17290441032
44735,0.110982937263
44752,0.144484347699
45004,0.133204219009
45048,0.132893469521
45064,0.227235898118
45092,0.149934975945
45187,0.305232488472
45367,0.212581647433
45381,0.120873618243
44244,0.0921407743635
44460,0.140825664305
44578,0.0765998646539
44591,0.105135418081
44639,0.117108614008
44683,0.239993111087
44878,0.103860254574
44880,0.118364762717
44934,0.103973563591
45033,0.0980196347785
45114,0.120325425609
45173,0.116728880469
45204,0.251797899825
45230,0.0986439732592
45298,0.107092732464
45440,0.111388157451
45455,0.122384998461
44301,0.0693445429938
44490,0.0799639596216
44497,0.09823212524
44601,0.0702460446936
44809,0.0662622071651
44864,0.0515567417914
44965,0.0918559409461
44995,0.0636826223188
45091,0.108741991813
45131,0.0650232579105
45145,0.0779543771313
45245,0.216705231344
45275,0.0589016092699
45306,0.223235873142
45394,0.0524597343497
45425,0.0685127889899
45433,0.0669490484295
44294,0.0871971850218
44309,0.0721345559126
44440,0.0548330866105
44508,0.0583698877196
44514,0.0595357260608
44603,0.0602677727661
44706,0.0491934314589
44718,0.0703271501787
44734,0.0337011644708
44765,0.0847393377911
44770,0.054808288941
44924,0.0625135778482
45057,0.0431896924573
45172,0.21964051398
45238,0.0640109312106
45243,0.220804445872
45339,0.101646680436
44280,0.0398602774206
44287,0.0417727146004
44492,0.0506253006358
44504,0.073964943933
44572,0.033936479682
44613,0.0419962362726
44808,0.0444447414395
44871,0.0229595437325
44966,0.0416033748441
44972,0.0702830873959
45041,0.0350200902855
45076,0.0865720710065
45146,0.041195182327
45244,0.199963864021
45299,0.205930082731
45399,0.026383794186
45415,0.0430521928959
44250,0.143884571264
44295,0.0448445975742
44324,0.0459286803988
44369,0.0517722845765
44450,0.0434576048226
44524,0.131159729432
44577,0.0384841272748
44807,0.0731821936533
44819,0.0363993802633
44824,0.0666219028234
44886,0.0347382686101
45085,0.0329636911962
45154,0.0677455587321
45179,0.0328851739028
45282,0.0413671404608
45380,0.0475371327841
45414,0.0203793358251
44272,0.0280343661355
44431,0.092846069728
44458,0.0448022407105
44527,0.0338280167665
44581,0.111816058129
44585,0.0190244980361
44621,0.0400832749892
44786,0.0329540826481
44930,0.0596149173235
44959,0.0273595988613
45025,0.0414316998107
45032,0.024338519965
45109,0.0700933259402
45194,0.0149141827791
45210,0.0311346709245
45406,0.046059674682
45442,0.035346859616
44266,0.0220773284774
44313,0.00370413481429
44355,0.0249957273654
44436,0.026806184771
44568,0.0259829973209
44640,0.018588326397
44649,0.0202160351038
44698,0.0553542114804
44837,0.0464404444319
44910,0.0146886033618
45166,0.0730393179222
45195,0.0455357397346
45203,0.00112093044521
45209,0.0173979543742
45214,0.0862815506629
45338,0.0230081552333
45352,0.00916386918491
45620,0.04395344414
45703,0.0834706508691
45789,0.127950790441
46026,0.116910922467
46086,0.0580665128506
46119,0.0314808741543
46214,0.128094196928
46215,0.125116949447
46250,0.0903486930564
46280,0.0535664611449
46313,0.0534792164259
46320,0.188866248519
46337,0.10265966517
46355,0.048169523063
46430,0.216502775129
46601,0.0415761543634
46605,0.0468211106908
45495,0.14631274899
45516,0.00257638949346
45546,0.0121065322104
45558,0.114002803604
45682,0.011192154878
45787,0.00692148046015
45885,0.00232982749891
45923,0.0107537087057
45924,0.00456381796948
46049,0.00160659550063
46062,0.143593316481
46068,0.0454600487719
46102,0.0030868899001
46228,0.0673744122738
46347,0.0910384744697
46384,0.0627705276264
46457,0.0107382881427
45538,0.0910377179652
45592,0.0176072699211
45607,0.0254595531812
45699,0.00876320133692
45809,0.015716195445
45827,0.0206046899008
46065,0.0167316636554
46122,0.0604140469731
46193,0.0571752877615
46312,0.246330820281
46352,0.0301955242223
46385,0.109645982951
46431,0.0281117146082
46481,0.0685286664292
46507,0.0221772423445
46578,0.0178733692206
46602,0.243673063747
45485,0.0232591279303
45553,0.044080911611
45712,0.139131974649
45880,0.0336639641465
45891,0.0913354363662
45929,0.0417780307691
46118,0.14280505218
46123,0.0390887804149
46186,0.111917145808
46206,0.040855881249
46227,0.0649891632048
46235,0.0339954675683
46315,0.0716173143737
46381,0.0755847664694
46467,0.024476946822
46520,0.0321001076446
46588,0.0270369849916
45496,0.0844276164394
45509,0.0610463598383
45554,0.0801818633094
45749,0.0413947993616
45819,0.0829790052286
45847,0.0333498530424
45906,0.0452023295521
46036,0.188866331933
46109,0.041833872366
46152,0.0371727373459
46261,0.0320871948539
46314,0.0551794401608
46354,0.191435490894
46418,0.0618078619827
46439,0.0491760138594
46480,0.0496584014592
53781,0.0613576260329
45537,0.096469411993
45539,0.105221371638
45616,0.0904309315194
45621,0.108475095407
45702,0.0809840477189
45790,0.0806068585235
45814,0.0836277634738
46074,0.0785911611395
46146,0.12802643079
46185,0.11622412357
46299,0.0682923754921
46311,0.183884086449
46393,0.094336745216
46438,0.0981902142811
46449,0.178374116298
46487,0.111824395458
46518,0.108112063485
45504,0.229760521114
45545,0.104931957655
45666,0.103257631689
45680,0.210593243365
45707,0.151349595626
45784,0.105912754642
46029,0.226526932791
46044,0.104420917967
46060,0.106971383658
46251,0.106161002678
46319,0.150532021449
46456,0.127654150561
46492,0.157484842808
46499,0.130756370308
46542,0.0788697015229
46568,0.170562385275
46584,0.115509691795
36662,0.166145213188
45489,0.135604582942
45497,0.26481238583
45569,0.113657319815
45690,0.235901446015
45818,0.162898263945
45900,0.163047054272
45977,0.198029804219
46061,0.270348142843
46073,0.126308913288
46131,0.145782300178
46220,0.136957658317
46234,0.135886091671
46386,0.232247635797
46394,0.102185176645
46570,0.151518978824
46600,0.119845557544
45628,0.20152274324
45646,0.417352730511
45748,0.276818743466
45886,0.156465918136
45917,0.188821441374
45944,0.187700006971
46108,0.175721938501
46140,0.159895855048
46160,0.126989419369
46265,0.205352509157
46277,0.171564100661
46294,0.207219442562
46334,0.249604515369
46357,0.154858678319
46395,0.152856856801
46500,0.17917723679
53783,0.266768714691
45593,0.16535360507
45650,0.143816638703
45727,0.17382161477
45731,0.250098664577
45756,0.153563531335
45808,0.198472627446
45952,0.188256694727
45998,0.208842569269
46017,0.14496638713
46048,0.235160111814
46092,0.400524180611
46195,0.162946678037
46270,0.160357949534
46363,0.189992888958
46508,0.152618661034
46558,0.200799054998
53773,0.243497161228
45532,0.19127439184
45584,0.222699746277
45662,0.136742859849
45783,0.169035668022
45832,0.173317388819
45839,0.132832232713
45943,0.435531364033
45978,0.202947096564
46179,0.111508695608
46180,0.100232903793
46309,0.176480951185
46324,0.275719975967
46528,0.12591901174
46541,0.119902544434
46564,0.151154789081
46579,0.132986481319
46599,0.135042777614
45490,0.192068725633
45523,0.283812746631
45524,0.105522890607
45637,0.228781488792
45681,0.139670925009
45743,0.12759270729
45798,0.123950571053
45910,0.124598191046
46001,0.215882735433
46018,0.0928789681053
46056,0.190523931221
46064,0.125920775559
46081,0.161581569364
46176,0.12591085723
46332,0.0918560200016
46473,0.13394626068
46519,0.0945722376466
45483,0.108600728271
45517,0.0986273685804
45547,0.0872601936635
45606,0.146493030443
45639,0.0824539822034
45661,0.0984949387961
45772,0.15919952195
45799,0.28288752485
45936,0.120103168167
45972,0.0972966848836
46066,0.0791669543646
46067,0.0724032524625
46161,0.22902677583
46288,0.108025651619
46316,0.12383910825
46325,0.105689998025
46549,0.0702791936701
45615,0.050131133006
45633,0.102837490902
45651,0.0795615250143
45713,0.0822827319883
45720,0.0565183863637
45742,0.0711080204955
45806,0.0615007933397
45807,0.0746535155523
45852,0.0900391096121
45916,0.211767166706
45953,0.0811607747263
45985,0.0988440728137
45997,0.210188036313
46091,0.0695692760934
46130,0.0704917933817
46269,0.110037619331
46534,0.0797196644413
45503,0.0629357062302
45581,0.0847778507914
45676,0.0890877741082
45728,0.0836710857448
45870,0.056498525229
46059,0.176560372076
46085,0.117788568216
46124,0.0703029510754
46241,0.0755884302073
46253,0.180912211876
46281,0.0736311363034
46308,0.0814214319392
46403,0.0568725552001
46410,0.0832038627413
46427,0.0331820615786
46443,0.0639767268143
46448,0.0914933079665
36578,0.138539999957
45627,0.0645103280497
45638,0.0841742959357
45750,0.0761875455297
45767,0.0619577441434
45937,0.0531092514996
45971,0.0509527778566
45984,0.0815171183971
45992,0.0517779104408
46011,0.097434853431
46057,0.0582179252091
46260,0.0634885946938
46310,0.0591576181657
46333,0.0311321006307
46425,0.0660022928458
53772,0.0527237323286
53784,0.12586444629
45656,0.056548180782
45739,0.104690411424
45760,0.0445152461606
45781,0.0579676731817
45838,0.0917713806547
45846,0.0744375805235
45860,0.0433648348153
45901,0.0586653534857
45991,0.0259903013596
46030,0.0522053783671
46101,0.116899554265
46153,0.0515182281562
46197,0.0757134177257
46374,0.0471982291619
46402,0.0297166132706
46569,0.059746553809
53785,0.0699473585787
36661,0.0698776477042
45484,0.0861754635835
45598,0.0522700124836
45667,0.0461835188051
45691,0.091552933444
45732,0.0930814565056
45873,0.0511980817021
46002,0.0282518457215
46063,0.095115360118
46203,0.0399383972217
46287,0.0583020490778
46307,0.0199627229783
46417,0.0904740186322
46493,0.0557159336491
46509,0.0434136664716
46529,0.0478158090605
53782,0.0499519697131
45533,0.0381862047097
45562,0.0614622632965
45580,0.0282476587926
45759,0.039104938679
45810,0.037245272935
45820,0.062749749085
45833,0.0798792081433
45892,0.0887080150449
45911,0.0460822031133
45962,0.047883492473
46027,0.0314134832122
46043,0.034002188084
46058,0.0342945468006
46110,0.0802117907834
46168,0.0199098005745
46207,0.0101384993369
46466,0.0397467276693
46794,0.0464398492954
46920,0.135330812346
47011,0.178719568656
47084,0.109276086213
47124,0.18137732519
47165,0.0938723384252
47348,0.160666575381
47349,0.0624886974386
47363,0.112682817179
47384,0.0626277282468
47385,0.102805354524
47433,0.0966231694483
47448,0.135862798121
47571,0.0695181550397
47637,0.143994808807
47663,0.0807167117667
47696,0.0684678877276
46740,0.134662398264
46757,0.0463885523847
46758,0.142152364199
46798,0.0691057021011
46859,0.0384000413328
46914,0.0950261961311
46949,0.135877087543
46984,0.0606025361763
47214,0.131944189117
47220,0.133157655034
47304,0.0878503053428
47315,0.114265143319
47451,0.0575492819351
47506,0.114968641925
47607,0.0596220155712
47645,0.101526104904
47651,0.119979403753
46626,0.0987887252331
46639,0.174374968176
46667,0.0851923197297
46829,0.171717211642
46902,0.0914329968164
46992,0.089529149653
47029,0.110810199108
47190,0.112969751593
47206,0.134228450577
47290,0.104581698028
47298,0.145186890532
47341,0.0673518396577
47484,0.109297912687
47603,0.100434353885
47604,0.0562301973146
47628,0.073849161624
47709,0.0673857266075
46620,0.204949403538
46627,0.0817728769293
46679,0.0869294918331
46749,0.116976237742
46875,0.112958691813
46880,0.111160670761
47046,0.0893875370121
47061,0.0997436950437
47317,0.164953313918
47327,0.112983828553
47378,0.202296799868
47485,0.124626446611
47494,0.105852683923
47521,0.132885901284
47639,0.0968808830703
47705,0.0822010506709
47717,0.0763547427382
46634,0.132021452327
46647,0.174717224714
46701,0.0893742514328
46788,0.137402334262
46822,0.181875534586
46834,0.133467074063
46960,0.178553988455
47007,0.139705829967
47037,0.097628480731
47090,0.128263235281
47197,0.096372552158
47282,0.119656085329
47398,0.128126819263
47552,0.105907668593
47581,0.122005827982
47650,0.137371945157
47725,0.130706202617
36807,0.219659359786
46853,0.18093829959
46865,0.149553469176
46882,0.209875439049
46977,0.14524946397
47107,0.139311065317
47143,0.142628223788
47173,0.154368451307
47242,0.168581534353
47272,0.140940491643
47328,0.156154076396
47491,0.167134289261
47507,0.141016411053
47612,0.139135815171
47664,0.145954291378
47695,0.137738633921
47734,0.157588779049
46835,0.180508065729
46907,0.297636185155
46993,0.279916969554
47078,0.254778851287
47079,0.261356786483
47098,0.226512336994
47151,0.176705479889
47164,0.193808710318
47234,0.202274329534
47249,0.171494971398
47274,0.185265935232
47305,0.155044747601
47362,0.236528816337
47390,0.179046139513
47474,0.213714744122
47576,0.24558608747
47582,0.194379422185
36806,0.305658050796
46371,0.297769167538
46666,0.232115331716
46730,0.199994628424
46816,0.289456064777
46838,0.341489314461
46908,0.384832240198
46967,0.253699780072
47014,0.373060069913
47086,0.33323983945
47156,0.374874617745
47283,0.169641098184
47309,0.29796308909
47397,0.218347017144
47535,0.474868815989
47544,0.290367729613
47657,0.225282158019
46628,0.353450973501
46724,0.393606073567
46762,0.512412243558
46888,0.458105242096
47026,0.237945756339
47077,0.214497322509
47106,0.392631533541
47158,0.491312709327
47198,0.182399436336
47221,0.271749064763
47227,0.26547403966
47263,0.399721039986
47355,0.240357424393
47563,0.310210948936
47652,0.342353777238
47716,0.407744524741
47742,0.320883801217
46674,0.323754833131
46773,0.369511530635
46805,0.319719812609
46929,0.395233410536
46956,0.375186316082
47182,0.31032238032
47241,0.180170601207
47369,0.286886406581
47389,0.392725680344
47421,0.326751107913
47440,0.257482879712
47472,0.353423612878
47473,0.324901011366
47587,0.376665197971
47618,0.326508219635
47732,0.21073900902
47747,0.437862154643
46619,0.354939557768
46665,0.284465720229
46743,0.175684932721
46815,0.418996991098
46874,0.345719248399
46934,0.251989480428
46950,0.427675213463
46985,0.368105029774
47069,0.334231109005
47080,0.36573495883
47081,0.314184080498
47125,0.323212329463
47213,0.348125187393
47266,0.228873256051
47323,0.298326611381
47413,0.407400065462
47512,0.280835248795
46640,0.257875350557
46646,0.250844365754
46694,0.278129813821
46716,0.271330222996
46849,0.223996827008
46986,0.216072858501
47051,0.307529461915
47083,0.277509072592
47115,0.314592041287
47126,0.366652235329
47253,0.327301592491
47310,0.266331901396
47406,0.252073402619
47452,0.221400263138
47465,0.159976416727
47619,0.247350063698
47745,0.203472428207
46673,0.245875535975
46781,0.172138835573
46818,0.229565675399
46906,0.130798832655
46919,0.207473156026
47085,0.256926080724
47133,0.212799752001
47189,0.147280597198
47248,0.267522080982
47364,0.219571889376
47453,0.191283578886
47545,0.233699667881
47665,0.166336490647
47684,0.171154078485
47689,0.212289870848
47733,0.220918616592
47746,0.198603715136
46650,0.185836983055
46731,0.103811753913
46779,0.122067622872
46909,0.0925928185387
46968,0.158533033543
47025,0.130680842512
47056,0.1098127358
47171,0.199751405062
47207,0.100283010971
47262,0.106001067823
47289,0.0846760400045
47365,0.131196440537
47405,0.0997247942833
47522,0.0943740148247
47529,0.103200835786
47627,0.0979814715682
54133,0.130759431314
46653,0.18735886724
46687,0.0635380764532
46793,0.0902207813051
46848,0.0744156070781
46928,0.0761434945211
46959,0.117020287224
47020,0.091602971789
47036,0.0750226921209
47087,0.0525704893403
47157,0.0701507192241
47170,0.0732055773717
47196,0.0695071617899
47354,0.179807147379
47517,0.0731643351039
47536,0.079364346425
47575,0.0779081581384
47674,0.0771313376139
46741,0.0528743987493
46787,0.0423600715131
46839,0.0690618940351
46852,0.0595743964483
46933,0.0900136420413
47082,0.0558578852966
47134,0.0485816920787
47172,0.0648901136713
47183,0.0466190132649
47338,0.0493592325672
47432,0.0550692487417
47591,0.0516374890598
47592,0.120766825369
47629,0.0560837145599
47681,0.0481864982043
47683,0.124380128038
47741,0.0479173311679
46715,0.0632339251986
46742,0.148636513845
46771,0.0569783670279
46893,0.0604164802183
46943,0.0501062460507
46976,0.041281896796
47091,0.0565004063541
47226,0.0680444815081
47316,0.0606963076973
47412,0.143519790435
47466,0.0664477641222
47475,0.049506665944
47602,0.0946383513109
47710,0.0328739817483
47735,0.0741711248006
53996,0.0499038405232
53997,0.0592570216818
46641,0.0655336330268
46704,0.0517195119031
46708,0.0725366089081
46881,0.0303703735997
46944,0.0602479090058
46983,0.0735733024122
47030,0.0547479779747
47060,0.100974847329
47099,0.0490576320304
47109,0.0572004543508
47139,0.0501366789319
47235,0.0378163049993
47254,0.0484084204255
47273,0.090287316241
47361,0.0475027644798
47499,0.0491462869499
47658,0.0978118355694
46656,0.0836211707541
46763,0.0694972729092
46770,0.035554099091
46780,0.0302755987143
46806,0.047202324726
46807,0.0507360718332
46999,0.0905808988426
47088,0.054927794822
47116,0.0446882449007
47375,0.0311184923816
47414,0.0426620476657
47426,0.0664123788635
47457,0.0835447166142
47458,0.0560358032814
47588,0.0755738709373
47638,0.078016497539
47688,0.0410989823676
47818,0.0637582126683
47824,0.134204437993
47845,0.0615536910216
47975,0.0945058521078
48028,0.0562168584187
48116,0.0534246755353
48156,0.0805813050033
48262,0.04115200856
48433,0.0539394020362
48477,0.124302287506
48554,0.0458885565334
48563,0.097225284617
48625,0.120669594416
51271,0.0981974419987
52898,0.147306858823
53941,0.056738968078
54132,0.0534251506872
47791,0.0853757901179
47910,0.111815262998
47937,0.0524462163795
47967,0.0434145504695
48022,0.0879804881027
48281,0.0473045917787
48342,0.0471581855483
48352,0.0880335466515
48462,0.0397022164285
48466,0.155837748361
48562,0.0466930841356
48579,0.03999548964
48653,0.113724679788
48692,0.0434418358851
51594,0.103321926649
52250,0.0457762116449
53531,0.0474283831539
47781,0.124180006931
48100,0.0947170166294
48138,0.0603983748589
48197,0.116163681869
48268,0.0543553384309
48355,0.0553751782495
48380,0.0533310933608
48495,0.0539428225231
48590,0.0447029721488
48647,0.0518005599527
48652,0.0627280880993
48722,0.0965993601922
51274,0.0576278957953
51596,0.0652904556515
53532,0.0416085880698
54130,0.0573940647438
54198,0.104937824293
47859,0.0615709388138
47920,0.0816729877609
47983,0.128893410403
48014,0.0889479414941
48037,0.0758989716518
48099,0.0786008206053
48198,0.0761498773897
48405,0.0723770327028
48510,0.0693091169271
48532,0.0841090543938
48570,0.0692679623507
48632,0.0890205112601
48658,0.118309177308
48717,0.0950672943607
50947,0.051384911043
53939,0.0843766637527
54227,0.0820649833356
47839,0.0905990268546
47847,0.10453597134
47873,0.0792028882215
47936,0.128109264598
47998,0.102406875955
48027,0.0699461106841
48087,0.120570850779
48098,0.0734365240144
48208,0.0784202723183
48288,0.103549458643
48310,0.106972090422
48353,0.100681529776
48494,0.0886829823922
48537,0.0738676867546
48603,0.0854609445304
51597,0.0879580152532
54246,0.0992807560174
47822,0.147611773978
47863,0.196643556942
47881,0.138848243709
47951,0.137446088008
48006,0.136602586939
48142,0.140374595365
48157,0.149127765528
48224,0.14650863807
48255,0.159503519807
48347,0.176459564425
48565,0.168524402704
48571,0.131432013028
48612,0.169393251243
48706,0.123296769019
52249,0.0976044571333
52899,0.121538059745
55518,0.141625991296
47819,0.248004337121
47919,0.200260733213
47935,0.253792141536
47982,0.231017562756
48043,0.279150301589
48231,0.140481550527
48266,0.231336161104
48341,0.231233801402
48348,0.160958127764
48364,0.139717844202
48422,0.199626815965
48448,0.26576874202
48561,0.175178260494
48596,0.222229661029
50949,0.23290628256
51270,0.168760708907
52897,0.189405409269
47891,0.26019547819
47924,0.322304969394
47927,0.307334225586
47974,0.324994254612
48036,0.424332498387
48217,0.159338671482
48248,0.22417688954
48325,0.289014614788
48369,0.205495277609
48387,0.346105967424
48432,0.301639841397
48531,0.239584730434
48707,0.191650057602
50948,0.402341296267
51272,0.200174797048
53216,0.369687816896
53534,0.287851173654
36940,0.242083798864
47887,0.161343888702
47926,0.271842782424
48188,0.404220497367
48207,0.287589614433
48296,0.460259723265
48354,0.406779420793
48379,0.391454171763
48483,0.276696670264
48538,0.323484025706
48589,0.502652213083
48611,0.441025402816
48631,0.314512511922
51268,0.195949214807
51595,0.177876504576
54131,0.217935743715
54196,0.34753958693
47770,0.290000459844
47964,0.2958974537
48101,0.342517493215
48109,0.440469166463
48178,0.269213654566
48228,0.462724468886
48318,0.390863193684
48331,0.260678692923
48349,0.384496612258
48439,0.209533521944
48467,0.211538490372
48488,0.179554502792
48509,0.224662128769
48619,0.382739203384
48670,0.377246503157
48698,0.355872040165
55515,0.317894232407
36939,0.307699056997
47917,0.264515770778
47999,0.30748486131
48082,0.246292643419
48133,0.164110112731
48267,0.26396825818
48370,0.289329601067
48414,0.284990652804
48545,0.355053222185
48580,0.172195483125
48598,0.278775848924
48648,0.254428075142
51269,0.236568805984
51273,0.27624975352
51593,0.277822855429
53530,0.310993937257
53942,0.352101102957
47798,0.273374274811
47838,0.342302342112
47861,0.255443868503
47864,0.251322471293
48108,0.181602506702
48179,0.235704725378
48240,0.257062317776
48297,0.267608687987
48434,0.261670397125
48449,0.354648990666
48504,0.272485474454
52568,0.280451584704
52900,0.263181201638
53217,0.277516961964
53748,0.152076031027
54192,0.244482625816
55517,0.354678619944
47809,0.192436557972
47831,0.121702762536
47860,0.186688637985
47882,0.208548584297
48097,0.202169870668
48125,0.232882506105
48147,0.223259379244
48148,0.260291428877
48247,0.229700148121
48326,0.197088338943
48329,0.182364992724
48386,0.139708685267
48618,0.186098888655
48639,0.18791005619
48640,0.179305893105
54226,0.217151880255
55514,0.19956030684
48005,0.175360495171
48303,0.151366896653
48319,0.140050839165
48359,0.106412808146
48418,0.185200961083
48456,0.182522118985
48519,0.102732823439
48525,0.188712371802
48569,0.129955555134
48588,0.17281133492
48669,0.211808960844
48697,0.170382291275
52251,0.120170485072
53220,0.178569161615
53533,0.164831269245
53940,0.17038892228
54193,0.177693341983
47765,0.0804700358126
47786,0.109424721937
47803,0.0657816822089
47904,0.103497608495
47943,0.136229332422
48066,0.0840288421558
48117,0.147509193885
48131,0.075183897769
48141,0.0806211372713
48172,0.105863284241
48232,0.0978571293044
48311,0.0904929430055
48438,0.102158102917
48500,0.0985583707331
48564,0.104082333429
50946,0.130393050606
53218,0.0821447127896
47758,0.0863055753012
47759,0.0765028768758
47797,0.118094675746
47866,0.0693693523954
47909,0.0937791746293
47968,0.0773098812833
47991,0.0979235467235
48013,0.121494075861
48105,0.078566852433
48274,0.100458003942
48350,0.0630704815628
48358,0.126477615998
48391,0.0696509483669
48408,0.039062934988
48429,0.0965536308738
48463,0.076972137179
48684,0.0831876776152
47764,0.0730769754036
47858,0.0697351904463
47865,0.112469115449
47880,0.111154031086
47992,0.0565996346046
48050,0.0744738421585
48162,0.081045441054
48180,0.0561858343151
48181,0.0354937732993
48201,0.0674254563825
48309,0.0606615577195
48662,0.106332842951
48691,0.073282520492
52248,0.0754690991665
54195,0.0842013237374
54197,0.0605065840794
54248,0.0677420972912
47823,0.0940186368318
47899,0.0563818868904
47957,0.0475468285098
48072,0.0910436800338
48132,0.0513383874375
48333,0.0927438016654
48390,0.0458500407187
48397,0.0600713484831
48428,0.0722896016182
48444,0.0346182675684
48458,0.0564189370404
48468,0.046704669959
48661,0.0547912882841
48678,0.0576276285913
48712,0.0521148886755
54247,0.0470508791639
54249,0.0580227714131
43744,0.0357129485527
47872,0.0365359603848
47896,0.0390161352083
47950,0.0604043468618
47958,0.0320509685957
47969,0.0266686875919
47997,0.0420577650709
48058,0.0760994109984
48167,0.0219047391502
48209,0.0456221023765
48332,0.0679040704609
48351,0.038555973745
48476,0.0310075893141
48685,0.0264820891758
53219,0.0673151595406
54194,0.033687019989
55516,0.0350649846894
37127,0.0509875666411
48778,0.0308398839856
48948,0.013069546966
49040,0.123865292399
49047,0.028908627343
49084,0.0421315599417
49086,0.0212146292802
49146,0.0727520700652
49220,0.0284907016204
49221,0.0978909648467
49317,0.0280160691839
49381,0.0378811523803
49386,0.123611531686
49421,0.0315953453871
49457,0.0303743522478
49495,0.0370203105673
49518,0.0541098344543
48826,0.037116802923
48842,0.0953143844694
48940,0.0248379020834
48982,0.0895411673106
49091,0.0626747137591
49106,0.0286375280115
49122,0.086883410777
49164,0.0243125787487
49190,0.0419273647582
49215,0.0173548367666
49268,0.0894419611019
49269,0.0894872700243
49293,0.136686136791
49378,0.0939706754926
49424,0.00398159732943
49476,0.100637246058
49503,0.0353193220723
37077,0.103917803273
48908,0.0104838726026
49002,0.047725095385
49114,0.0660163696911
49138,0.0192159482332
49139,4.28447205018e-05
49177,0.0864899818861
49187,0.00777517776507
49279,0.0120176148309
49335,0.0594035212199
49343,0.0148979462545
49363,0.0123005638119
49390,0.00913940619898
49401,0.106541846801
49406,0.102068469251
49463,0.0247174380805
54134,0.00758487830263
48800,0.0587488769372
48809,0.0163222698372
48872,0.0872339672723
48975,0.016331988188
49024,0.0984903555902
49088,0.0415980114909
49126,0.0303145244541
49149,0.0283488053496
49186,0.0929904235392
49237,0.0239691879638
49311,0.011881421902
49359,0.0416152438649
49374,0.000870056859117
49392,0.0228057780045
49394,0.112144428541
49411,0.0654276618846
49513,0.0359191619549
48956,0.0316233675515
49071,0.0764519754124
49132,0.0829259727854
49144,0.0341315003483
49155,0.0497296617881
49168,0.0361583341714
49216,0.0390887417118
49259,0.11258695809
49318,0.0570535071472
49329,0.0367572309969
49351,0.0293698706068
49367,0.114190281901
49439,0.0520419675064
49454,0.0822751328024
49485,0.0189769175668
49500,0.0313070688369
49514,0.0393247014969
48817,0.113597293874
48852,0.11966044672
48883,0.095509521407
48917,0.0689306021508
48939,0.0742422605313
48959,0.108133750046
49099,0.0762968802462
49160,0.093634936917
49205,0.134364964548
49219,0.0638666215813
49280,0.0855110768668
49305,0.0998263317457
49336,0.0868619003555
49353,0.0998163249363
49398,0.134295474567
49408,0.0878603361335
49420,0.0983360594018
37192,0.107344506227
48762,0.179694901627
48776,0.139361864031
48918,0.147486996303
48947,0.128292204016
49066,0.124428268807
49107,0.0999635739694
49137,0.100794360334
49156,0.13179307785
49238,0.150520159129
49306,0.140597965227
49364,0.167476439702
49410,0.110096430271
49435,0.168010551835
49446,0.158040285876
49448,0.164139717057
49492,0.158650292669
37128,0.160625656566
48746,0.187974693488
48756,0.21853428811
48770,0.184096387377
48831,0.13805038465
48955,0.206102791554
49102,0.184486821466
49162,0.183487886924
49234,0.169323147898
49249,0.126495510343
49313,0.12981838097
49321,0.200371320994
49365,0.164844009814
49380,0.164595232057
49443,0.20733461911
49462,0.23604562378
49486,0.160935191363
48833,0.18230750749
48878,0.207161733617
48938,0.158184297935
49089,0.174568254121
49100,0.20213647205
49115,0.363734486879
49166,0.235139886615
49195,0.227350546168
49228,0.115305527193
49239,0.120302298316
49272,0.234921152933
49286,0.225362637145
49307,0.232479587419
49371,0.193855960647
49432,0.210166293885
49491,0.218143966103
49520,0.131863244035
37191,0.26990520658
48791,0.157119085298
48832,0.236132356455
48854,0.363376495957
48990,0.272773834728
49012,0.166162205339
49108,0.192827293877
49112,0.236085137601
49152,0.212083280849
49180,0.197231415952
49241,0.246129719507
49308,0.215809688717
49361,0.303755020814
49369,0.184158816006
49373,0.15337529401
49433,0.251598008298
49516,0.201987903253
37078,0.191296244718
48761,0.145504036931
48771,0.220162700866
48892,0.204799024885
48927,0.193059013301
48966,0.1990037759
49083,0.25665841947
49085,0.201443701923
49134,0.356449643371
49153,0.200061935729
49208,0.187718160916
49226,0.22822893067
49243,0.241898969738
49250,0.264266664227
49314,0.243482261126
49445,0.219761026181
49506,0.225258771888
48786,0.144315079993
48858,0.216147394043
48899,0.157533800852
48998,0.235927927982
49017,0.18325400117
49039,0.168274221748
49179,0.333297930472
49199,0.255352791937
49200,0.243791864231
49260,0.241709341222
49263,0.208855792058
49274,0.169052103043
49348,0.182011864479
49388,0.167325750746
49475,0.235340075254
49483,0.150171046657
49484,0.247850609916
48808,0.129054594917
48863,0.14750307313
48932,0.117359497996
48965,0.193598109651
49094,0.139754721393
49111,0.134455738149
49119,0.26210689921
49174,0.174565642345
49201,0.119211103975
49227,0.179634384854
49242,0.191682522998
49278,0.171454633476
49285,0.178386092503
49300,0.17412106779
49375,0.13719381566
49428,0.158992653285
54136,0.118723116138
48737,0.116699326137
48851,0.0851535227086
48882,0.101122482463
49034,0.164140227954
49050,0.0813613004448
49123,0.0974802417848
49178,0.0959493507585
49290,0.0733374035563
49331,0.0938763735676
